Timestamp,Open,High,Low,Close,Volume
1771821780.0,64696.0,64706.0,64685.0,64706.0,0.34608722
1771821840.0,64706.0,64726.0,64706.0,64709.0,0.73410842
1771821900.0,64704.0,64717.0,64704.0,64707.0,0.47044636
1771821960.0,64701.0,64703.0,64700.0,64703.0,0.20142456
1771822020.0,64703.0,64714.0,64702.0,64714.0,0.34726391
1771822080.0,64714.0,64714.0,64700.0,64706.0,0.17985975
1771822140.0,64706.0,64706.0,64677.0,64692.0,9.89737111
1771822200.0,64692.0,64722.0,64692.0,64720.0,0.75900346
1771822260.0,64720.0,64730.0,64713.0,64713.0,0.61128911
1771822320.0,64713.0,64715.0,64701.0,64715.0,0.82814617
1771822380.0,64721.0,64742.0,64721.0,64742.0,0.68577094
1771822440.0,64743.0,64792.0,64743.0,64792.0,0.061321
1771822500.0,64792.0,64792.0,64791.0,64792.0,1.15177104
1771822560.0,64792.0,64809.0,64789.0,64809.0,0.58090012
1771822620.0,64809.0,64809.0,64789.0,64799.0,1.33199298
1771822680.0,64799.0,64803.0,64799.0,64803.0,0.0406087
1771822740.0,64803.0,64803.0,64800.0,64800.0,0.27201844
1771822800.0,64800.0,64832.0,64797.0,64808.0,0.58728708
1771822860.0,64808.0,64828.0,64803.0,64828.0,0.31113706
1771822920.0,64828.0,64840.0,64811.0,64819.0,1.1536968
1771822980.0,64819.0,64844.0,64817.0,64841.0,0.29555622
1771823040.0,64838.0,64856.0,64838.0,64855.0,0.0196508
1771823100.0,64855.0,64901.0,64855.0,64880.0,0.55933157
1771823160.0,64886.0,64929.0,64886.0,64928.0,0.03912028
1771823220.0,64929.0,64962.0,64922.0,64923.0,0.61630458
1771823280.0,64923.0,64932.0,64923.0,64932.0,0.22431367
1771823340.0,64932.0,64949.0,64932.0,64946.0,0.53248713
1771823400.0,64954.0,65151.0,64954.0,65125.0,18.92678932
1771823460.0,65125.0,65125.0,65082.0,65109.0,1.77785364
1771823520.0,65110.0,65110.0,65051.0,65056.0,1.47619905
1771823580.0,65050.0,65096.0,65049.0,65095.0,0.97928159
1771823640.0,65075.0,65091.0,65068.0,65080.0,1.20546303
1771823700.0,65080.0,65080.0,65070.0,65072.0,0.24383723
1771823760.0,65085.0,65106.0,65079.0,65093.0,0.16009682
1771823820.0,65094.0,65159.0,65094.0,65159.0,3.91777283
1771823880.0,65160.0,65193.0,65160.0,65175.0,0.86848766
1771823940.0,65175.0,65208.0,65084.0,65098.0,8.31138848
1771824000.0,65098.0,65098.0,65048.0,65066.0,0.50307157
1771824060.0,65065.0,65096.0,65059.0,65067.0,1.47040765
1771824120.0,65067.0,65084.0,65052.0,65084.0,1.19131547
1771824180.0,65083.0,65099.0,65080.0,65093.0,0.50272059
1771824240.0,65088.0,65088.0,65027.0,65027.0,1.12254361
1771824300.0,65031.0,65040.0,64913.0,64933.0,2.28001777
1771824360.0,64933.0,64933.0,64909.0,64921.0,1.96444316
1771824420.0,64921.0,64970.0,64921.0,64958.0,1.3529907
1771824480.0,64924.0,64984.0,64924.0,64984.0,2.23045937
1771824540.0,64984.0,65035.0,64984.0,65028.0,3.16844744
1771824600.0,65040.0,65084.0,65040.0,65051.0,1.48072104
1771824660.0,65044.0,65056.0,65044.0,65054.0,0.39951354
1771824720.0,65054.0,65119.0,65054.0,65106.0,3.82852052
1771824780.0,65106.0,65106.0,65086.0,65089.0,2.87852644
1771824840.0,65090.0,65090.0,65068.0,65081.0,0.63312447
1771824900.0,65081.0,65107.0,65081.0,65107.0,0.16127637
1771824960.0,65106.0,65106.0,65032.0,65052.0,4.84406377
1771825020.0,65051.0,65061.0,65014.0,65015.0,1.76401968
1771825080.0,65016.0,65033.0,65000.0,65029.0,0.28748157
1771825140.0,65032.0,65068.0,65032.0,65035.0,2.31843526
1771825200.0,65026.0,65031.0,65014.0,65028.0,0.65935562
1771825260.0,65027.0,65065.0,65027.0,65055.0,0.56561393
1771825320.0,65056.0,65056.0,65035.0,65036.0,0.05405188
1771825380.0,65034.0,65036.0,65033.0,65035.0,0.16179653
1771825440.0,65035.0,65035.0,65011.0,65012.0,0.73736084
1771825500.0,65010.0,65011.0,64987.0,65011.0,0.49798162
1771825560.0,65011.0,65035.0,65010.0,65034.0,0.09153582
1771825620.0,65035.0,65069.0,65011.0,65011.0,2.17045201
1771825680.0,65011.0,65011.0,64980.0,64981.0,0.44264403
1771825740.0,64980.0,64987.0,64953.0,64987.0,0.05621594
1771825800.0,64986.0,64995.0,64981.0,64994.0,1.81753034
1771825860.0,64995.0,65001.0,64994.0,65001.0,0.89796473
1771825920.0,65010.0,65010.0,64977.0,64981.0,0.07705529
1771825980.0,65004.0,65019.0,64991.0,64991.0,5.0497839
1771826040.0,64994.0,64997.0,64965.0,64993.0,0.43675282
1771826100.0,64993.0,64993.0,64973.0,64983.0,0.28066274
1771826160.0,64972.0,64977.0,64951.0,64976.0,0.42337515
1771826220.0,64975.0,64976.0,64975.0,64976.0,0.073858
1771826280.0,64977.0,65026.0,64977.0,65026.0,0.08053534
1771826340.0,65039.0,65048.0,65039.0,65042.0,0.22714566
1771826400.0,65052.0,65052.0,65010.0,65031.0,0.94697687
1771826460.0,65032.0,65046.0,65032.0,65032.0,0.23736044
1771826520.0,65029.0,65057.0,65029.0,65057.0,4.10147816
1771826580.0,65057.0,65081.0,65057.0,65080.0,1.28479647
1771826640.0,65080.0,65102.0,65070.0,65102.0,1.95766008
1771826700.0,65102.0,65122.0,65102.0,65122.0,4.40507523
1771826760.0,65121.0,65165.0,65115.0,65162.0,1.3857194
1771826820.0,65164.0,65165.0,65100.0,65122.0,2.43769605
1771826880.0,65122.0,65173.0,65122.0,65156.0,3.110934
1771826940.0,65156.0,65178.0,65156.0,65178.0,2.40685999
1771827000.0,65178.0,65179.0,65162.0,65179.0,0.40238411
1771827060.0,65183.0,65289.0,65183.0,65254.0,4.46691808
1771827120.0,65257.0,65299.0,65257.0,65281.0,3.17735672
1771827180.0,65283.0,65371.0,65283.0,65318.0,0.99005498
1771827240.0,65317.0,65345.0,65314.0,65345.0,0.17362525
1771827300.0,65344.0,65351.0,65295.0,65351.0,1.96425821
1771827360.0,65356.0,65357.0,65340.0,65344.0,0.09605124
1771827420.0,65345.0,65355.0,65326.0,65343.0,1.66280745
1771827480.0,65342.0,65342.0,65316.0,65316.0,0.11606264
1771827540.0,65315.0,65321.0,65296.0,65303.0,0.86801969
1771827600.0,65303.0,65336.0,65303.0,65330.0,0.67915517
1771827660.0,65337.0,65338.0,65330.0,65333.0,0.17835641
1771827720.0,65338.0,65439.0,65338.0,65438.0,1.73982355
1771827780.0,65436.0,65436.0,65400.0,65400.0,2.19790489
1771827840.0,65377.0,65386.0,65376.0,65378.0,0.26425687
1771827900.0,65372.0,65382.0,65350.0,65373.0,0.13438507
1771827960.0,65373.0,65381.0,65356.0,65361.0,0.90574244
1771828020.0,65361.0,65362.0,65301.0,65322.0,2.39267585
1771828080.0,65314.0,65332.0,65309.0,65332.0,0.4496301
1771828140.0,65332.0,65332.0,65306.0,65306.0,0.28701883
1771828200.0,65299.0,65306.0,65282.0,65285.0,0.64464263
1771828260.0,65282.0,65298.0,65279.0,65298.0,2.15519468
1771828320.0,65297.0,65340.0,65297.0,65335.0,3.68660048
1771828380.0,65336.0,65354.0,65334.0,65344.0,0.25815573
1771828440.0,65345.0,65402.0,65345.0,65402.0,0.16414511
1771828500.0,65401.0,65415.0,65401.0,65413.0,0.2344041
1771828560.0,65413.0,65579.0,65413.0,65508.0,5.18242017
1771828620.0,65502.0,65657.0,65500.0,65573.0,11.59362546
1771828680.0,65574.0,65656.0,65574.0,65607.0,1.84002349
1771828740.0,65605.0,65662.0,65588.0,65604.0,2.97134624
1771828800.0,65612.0,65626.0,65585.0,65585.0,1.54074991
1771828860.0,65586.0,65588.0,65501.0,65502.0,3.25184432
1771828920.0,65502.0,65539.0,65502.0,65539.0,0.54140612
1771828980.0,65538.0,65574.0,65537.0,65565.0,0.32289844
1771829040.0,65566.0,65568.0,65503.0,65519.0,1.66942787
1771829100.0,65520.0,65606.0,65517.0,65606.0,0.93409337
1771829160.0,65620.0,65667.0,65618.0,65665.0,1.0332405
1771829220.0,65665.0,65678.0,65647.0,65678.0,38.14321192
1771829280.0,65678.0,65692.0,65657.0,65664.0,3.89734228
1771829340.0,65664.0,65667.0,65631.0,65642.0,2.21623569
1771829400.0,65642.0,65702.0,65642.0,65684.0,2.3283465
1771829460.0,65702.0,65723.0,65673.0,65673.0,2.49579289
1771829520.0,65673.0,65718.0,65673.0,65694.0,1.88694731
1771829580.0,65695.0,65699.0,65657.0,65671.0,2.09104395
1771829640.0,65700.0,65781.0,65694.0,65780.0,6.75610997
1771829700.0,65780.0,65780.0,65715.0,65725.0,0.80452574
1771829760.0,65730.0,65749.0,65730.0,65734.0,1.48835622
1771829820.0,65733.0,65734.0,65699.0,65699.0,0.4379647
1771829880.0,65698.0,65778.0,65698.0,65761.0,28.4258981
1771829940.0,65760.0,65760.0,65741.0,65749.0,1.07783661
1771830000.0,65749.0,65796.0,65744.0,65796.0,2.15838576
1771830060.0,65796.0,65812.0,65761.0,65802.0,10.20868206
1771830120.0,65802.0,65804.0,65756.0,65758.0,1.28869155
1771830180.0,65753.0,65781.0,65752.0,65781.0,1.06784452
1771830240.0,65784.0,65812.0,65784.0,65812.0,0.57721886
1771830300.0,65812.0,65870.0,65801.0,65851.0,68.87703058
1771830360.0,65855.0,65865.0,65835.0,65856.0,3.58578505
1771830420.0,65861.0,65861.0,65817.0,65817.0,1.16966023
1771830480.0,65817.0,65817.0,65733.0,65734.0,2.36332131
1771830540.0,65732.0,65762.0,65732.0,65734.0,0.73944078
1771830600.0,65722.0,65760.0,65684.0,65755.0,5.12426143
1771830660.0,65755.0,65785.0,65742.0,65785.0,1.83520766
1771830720.0,65787.0,65854.0,65773.0,65851.0,2.34666455
1771830780.0,65847.0,65859.0,65833.0,65840.0,2.43830492
1771830840.0,65839.0,65839.0,65765.0,65768.0,0.73455054
1771830900.0,65768.0,65769.0,65739.0,65748.0,0.35148446
1771830960.0,65747.0,65747.0,65651.0,65713.0,6.1589165
1771831020.0,65713.0,65760.0,65713.0,65760.0,13.30936228
1771831080.0,65773.0,65828.0,65773.0,65828.0,10.68156666
1771831140.0,65821.0,65822.0,65780.0,65780.0,3.54956858
1771831200.0,65776.0,65776.0,65754.0,65759.0,1.41352768
1771831260.0,65758.0,65766.0,65717.0,65743.0,2.77374983
1771831320.0,65744.0,65758.0,65714.0,65714.0,0.66880441
1771831380.0,65724.0,65724.0,65703.0,65711.0,0.56451875
1771831440.0,65711.0,65736.0,65710.0,65729.0,0.80290023
1771831500.0,65729.0,65803.0,65729.0,65772.0,1.59507764
1771831560.0,65768.0,65768.0,65716.0,65720.0,0.46446775
1771831620.0,65709.0,65727.0,65709.0,65726.0,0.6348495
1771831680.0,65727.0,65727.0,65727.0,65727.0,0.00683029
1771831740.0,65728.0,65738.0,65685.0,65685.0,3.95669236
1771831800.0,65677.0,65722.0,65677.0,65722.0,0.65151845
1771831860.0,65721.0,65723.0,65697.0,65697.0,0.68365584
1771831920.0,65696.0,65723.0,65682.0,65716.0,0.51668539
1771831980.0,65721.0,65722.0,65700.0,65706.0,0.91637328
1771832040.0,65717.0,65757.0,65717.0,65757.0,0.08210225
1771832100.0,65760.0,65779.0,65760.0,65769.0,1.43446628
1771832160.0,65777.0,65777.0,65763.0,65774.0,3.98700725
1771832220.0,65774.0,65808.0,65774.0,65807.0,0.57901846
1771832280.0,65808.0,65822.0,65808.0,65821.0,0.05117277
1771832340.0,65822.0,65936.0,65822.0,65936.0,7.44499531
1771832400.0,65937.0,66000.0,65937.0,65976.0,7.29202845
1771832460.0,65988.0,65988.0,65937.0,65938.0,2.13345039
1771832520.0,65941.0,65960.0,65907.0,65923.0,0.28509818
1771832580.0,65924.0,65940.0,65907.0,65928.0,0.76367402
1771832640.0,65926.0,65937.0,65926.0,65936.0,0.11889299
1771832700.0,65933.0,65956.0,65933.0,65955.0,0.51829978
1771832760.0,65956.0,65969.0,65904.0,65904.0,0.46479945
1771832820.0,65911.0,65911.0,65880.0,65903.0,1.12567139
1771832880.0,65901.0,65924.0,65901.0,65924.0,0.12025093
1771832940.0,65928.0,65928.0,65902.0,65902.0,0.89740926
1771833000.0,65903.0,65908.0,65896.0,65908.0,0.3351008
1771833060.0,65908.0,65933.0,65908.0,65933.0,1.90853335
1771833120.0,65933.0,65933.0,65931.0,65933.0,0.17965868
1771833180.0,65939.0,65939.0,65920.0,65929.0,0.67057724
1771833240.0,65933.0,65962.0,65932.0,65961.0,0.01639701
1771833300.0,65935.0,65936.0,65923.0,65923.0,2.03643859
1771833360.0,65939.0,65952.0,65935.0,65935.0,0.52509171
1771833420.0,65935.0,65937.0,65924.0,65937.0,0.21597766
1771833480.0,65949.0,65949.0,65937.0,65937.0,0.55901368
1771833540.0,65950.0,65950.0,65945.0,65945.0,0.21369093
1771833600.0,65944.0,65944.0,65906.0,65940.0,1.03840005
1771833660.0,65942.0,65942.0,65818.0,65818.0,4.00146089
1771833720.0,65838.0,65883.0,65837.0,65846.0,1.46461578
1771833780.0,65860.0,65861.0,65756.0,65757.0,0.73041947
1771833840.0,65757.0,65806.0,65747.0,65806.0,2.94327622
1771833900.0,65805.0,65805.0,65782.0,65782.0,0.17444417
1771833960.0,65793.0,65798.0,65741.0,65747.0,2.61109503
1771834020.0,65761.0,65821.0,65761.0,65812.0,2.26525878
1771834080.0,65809.0,65817.0,65731.0,65772.0,2.51082169
1771834140.0,65762.0,65762.0,65711.0,65711.0,1.03515925
1771834200.0,65726.0,65758.0,65726.0,65743.0,6.92705389
1771834260.0,65743.0,65775.0,65743.0,65775.0,1.05218346
1771834320.0,65790.0,65804.0,65762.0,65790.0,1.17545163
1771834380.0,65786.0,65806.0,65778.0,65795.0,0.63440009
1771834440.0,65794.0,65826.0,65794.0,65826.0,0.70240608
1771834500.0,65840.0,65872.0,65830.0,65830.0,1.27342186
1771834560.0,65835.0,65835.0,65818.0,65820.0,0.09825434
1771834620.0,65820.0,65820.0,65775.0,65775.0,0.592496
1771834680.0,65764.0,65788.0,65746.0,65746.0,0.42063854
1771834740.0,65767.0,65770.0,65743.0,65756.0,5.11529489
1771834800.0,65755.0,65755.0,65718.0,65719.0,0.23259151
1771834860.0,65718.0,65739.0,65702.0,65726.0,0.80439427
1771834920.0,65725.0,65733.0,65699.0,65729.0,1.20596409
